Gene,adhakari.rpkm,Adhakari_1,Adhakari_2,Adhakari_3,baker.rpkm,Baker_1,Baker_2,Baker_3,fox.rpkm,Fox_1,Fox_2,Fox_3,Fox_4,martin.rpkm,bendjilali.rpkm,risso.rpkm,Risso_1,Risso_2,Risso_3,Risso_4,Risso_5,Risso_6,average.rpkm,average.rpkm.rank,chong.protein,huh.protein,newman.protein,Lawless.protein,cell.cycle.phase,Essential
YDR299W,29.28787246,28.30970229,30.55088287,29.00303223,60.09890728,72.80209685,63.31958113,44.17504386,47.70275613,58.4876955,54.97846865,49.7872977,27.55756266,115.062,194.6330745,34.23261711,33.08289869,27.87490095,42.94445555,46.21844266,28.52456151,26.75044331,55.95521516,3544.636847,360,15400,361,NA,NA,inviable
YGR186W,44.49062753,38.97916149,45.41207792,49.08064317,49.03840771,56.93544999,47.57282875,42.60694437,81.23105562,92.98528595,59.52478663,72.4809636,99.93318629,68.4519,89.64507847,35.25715231,32.47723771,26.46507898,46.6137054,42.34826022,29.97273864,33.66589292,55.98141023,3827.798089,145,1920,123,NA,NA,inviable
YOR215C,41.15375747,33.6053899,44.83410779,45.02177473,31.49832311,36.04687415,36.01802927,22.43006592,96.05105594,89.40405936,58.88473516,82.28376534,153.6316639,61.691,81.1917657,40.17415841,32.37327216,31.08935354,45.06921392,59.20863565,36.5553507,36.74912449,56.01569826,3751.20837,205.3333333,NA,164,NA,NA,viable
YGL092W,52.60054805,52.83620863,52.6416377,52.32379782,52.68311163,49.14682958,54.18637009,54.71613522,82.55349861,99.33635756,72.12440147,75.42298302,83.33025238,42.9025,38.14535309,43.09991225,48.87028794,50.3398733,31.80149389,34.36870843,46.5438183,46.67529165,56.09234874,3930.619577,322.6666667,4630,290.5,NA,NA,inviable
YKL214C,55.57153838,49.49572133,58.86454623,58.35434758,59.03353066,69.73270594,52.42002417,54.94786187,59.25227926,61.99767828,52.33835598,57.71033315,64.96274961,86.588,77.44206583,41.02879348,42.93353741,46.24902283,41.09251857,34.63146614,41.47718223,39.78903368,56.11788795,3965.187043,68.5,1310,NA,4479,NA,viable
YOR155C,50.18955179,48.50800183,52.36464733,49.6960062,38.72824173,37.01913856,42.26509222,36.9004944,95.22917488,96.80130226,96.83475587,76.35422571,110.9264157,46.048,38.67956742,42.22465644,41.26760193,46.56328198,26.84832699,28.56520045,53.26868399,56.83484331,56.14668157,3852.93779,NA,NA,NA,NA,NA,viable
YIL111W,13.20404225,10.606226,13.61242632,15.39347445,31.50691407,33.08249305,29.83480099,31.60344816,109.9781743,64.83923853,118.5210513,84.80713802,171.7452693,85.8256,75.5991309,45.76368355,56.35026786,46.99497481,58.21440131,51.5652345,30.83013769,30.62708514,56.25833197,3507.461432,47,NA,NA,NA,NA,NA
YNR032W,67.40279248,66.45418566,65.44759123,70.30660055,30.82491535,31.31928881,32.26870657,28.88675067,84.38928135,84.29145347,79.5246523,74.97651413,98.76450551,34.9274,55.16849775,44.29664421,44.50427659,51.96192337,38.7044258,41.10726875,39.71885802,49.78311275,56.27372979,3901.679037,53,NA,48.5,NA,NA,viable
YNL101W,89.59548444,97.98132589,89.51148458,81.29364283,56.48300089,51.24543041,58.10284341,60.10072884,36.51291163,37.06739495,36.37153955,32.35900823,40.25370378,41.467,34.54186618,55.58857878,53.92247854,59.24990022,56.9642321,61.40537273,50.68257727,51.30691186,56.27733808,3910.885897,NA,NA,NA,NA,NA,viable
YHR046C,87.86663235,80.94811825,84.74373412,97.90804468,51.79434826,44.55705145,68.15507456,42.67091876,29.25861189,41.6203633,22.57348274,24.85833607,27.98226546,79.8552,99.89913242,46.61526069,50.54843848,54.49481635,39.85850901,36.50343728,48.49347199,49.79289102,56.27880015,3827.400541,148.6666667,2440,115.5,NA,NA,viable
YPL169C,76.64881787,74.65997457,74.82991927,80.45655978,56.20203581,54.14501362,60.2099124,54.25118141,23.93177154,16.16072814,17.5654276,20.72522339,41.27570703,89.4192,51.81634657,58.29803726,54.43614765,60.36243432,56.92074795,46.05984996,66.85973643,65.14930726,56.31014642,3813.290644,307,NA,NA,13432,NA,inviable
YDL144C,62.55348665,58.1378314,62.60197773,66.92065082,42.84225338,41.08283451,43.26732154,44.17660411,68.9373107,79.90811867,72.93603156,57.71033315,65.19475943,50.2923,33.96542939,51.72063774,41.91131033,36.65821165,51.31129303,60.53231056,57.98340782,61.92729303,56.31281401,3967.474953,132,5170,89.5,NA,NA,viable
YDR400W,89.55229364,87.65601702,89.99428182,91.00658207,58.0929565,58.33902,57.45586144,58.48398806,31.56024399,26.51213847,36.96708931,22.44102691,40.32072128,73.077,26.73896915,53.98498774,56.1850178,60.6911782,41.88250182,42.65459172,60.48248934,62.01414758,56.31289746,3857.523615,111.3333333,NA,89,986,G1,viable
YGL056C,41.80200925,38.55023894,42.07477225,44.78101657,54.78114143,49.03894803,61.86081082,53.44366543,23.94266841,22.00186966,16.17731003,24.80560627,32.78588769,90.3312,107.2111966,66.81376687,71.53556731,73.78143232,66.74075302,51.55365982,66.67659043,70.59459834,56.3367996,3734.495009,407,21200,270,NA,NA,viable
YCR027C,64.62478106,57.6215495,68.61924246,67.63355122,40.54728626,38.22865863,44.66235629,38.75084387,86.76220583,96.36210567,79.38064388,77.43490059,93.87117319,39.2559,68.14369698,36.1513375,45.18243699,34.78267524,36.22229415,31.66305475,33.45684955,35.60071435,56.33765243,3896.970918,117.6666667,1600,80,NA,NA,viable
YAR002W,62.60775057,57.57914954,63.50103765,66.74306452,66.62410674,67.71700429,70.64517364,61.5101423,19.07825462,17.26239882,15.69025123,22.34672345,21.01364498,94.8124,19.81661591,68.89082326,78.05555621,70.45102044,62.67031845,62.33663905,72.19004813,67.64135726,56.35711813,3715.815731,153.6666667,4590,174,1630,NA,viable
YER152C,23.9048656,27.25343557,22.08746262,22.3736986,48.73344933,45.5008463,47.31567833,53.38382335,89.76730035,104.7630437,88.74248885,83.85545368,81.70821514,43.4271,32.80057167,56.40103165,47.26073516,50.72473472,72.72429713,71.13490342,49.17408212,47.38743734,56.41781544,3760.487394,113,1390,85.5,NA,G1,viable
snR11,50.30765722,54.97697507,43.44112249,52.50487408,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5194,69.94580957,NA,NA,NA,NA,NA,NA,NA,56.43051193,3928.591268,NA,NA,NA,NA,NA,NA
YJR003C,62.47600548,55.01639794,65.94338525,66.46823326,44.35799741,39.10520332,53.72123045,40.24755847,77.04434617,107.197695,76.16984065,85.46678377,39.34306523,53.011,40.97493488,45.3987355,49.12587454,52.09040065,34.92864079,27.17238112,58.54948671,50.52562921,56.53727281,3929.692348,121.3333333,3280,142.5,NA,G2/M,viable
YKL084W,47.50585344,52.7390307,42.76484128,47.01368834,100.313547,100.4727567,90.75079653,109.7170877,10.15406028,7.206567731,7.065028698,10.0623145,16.28233019,210.381,48.70720342,58.68792337,81.09668178,54.62663739,37.15107092,46.17528818,60.0507556,73.02710636,56.53863249,3555.17675,NA,NA,NA,NA,NA,viable
YAR028W,91.46891752,83.88697329,97.94058543,92.57919384,43.3337685,40.82520419,49.37781182,39.79828951,38.83862817,36.07883803,21.39801777,45.71395113,52.16370575,47.4036,43.11105665,58.86579041,65.22243769,68.64027932,53.50770504,52.16825112,55.93746431,57.71860497,56.63476161,3920.577588,108,1840,129.5,NA,NA,viable
YIL044C,50.19056946,47.17031318,49.30972133,54.09167387,60.10073147,58.34615831,63.92012625,58.03590983,41.06827132,42.76941284,27.18500173,34.20640065,60.11227006,75.8573,120.6032711,50.99030078,42.71815177,45.8049444,49.32323857,47.9512608,60.13497825,60.00923088,56.64103317,3897.415662,146.5,NA,NA,1560,NA,viable
YHR206W,92.07234135,84.25206099,97.8745125,94.09045056,61.58494845,60.8547946,60.50295881,63.39709193,23.81306213,23.38375067,14.81614766,21.02304993,36.02930026,58.687,33.08258929,58.49678187,70.29246896,66.43881787,40.36696849,40.02352427,63.05749099,70.80142067,56.66582029,3791.070217,76.5,NA,NA,NA,NA,viable
YOR001W,70.19396273,67.36221889,71.07586535,72.14380395,57.77228678,62.25878801,59.30947833,51.748594,NA,NA,NA,NA,NA,56.7613,43.78007828,49.22756411,61.6511559,64.26975925,43.35677482,33.68782946,46.41965106,45.98021417,56.70210417,4095.040616,148,NA,98.5,880,NA,viable
YJL125C,72.29518026,60.9366966,80.26426147,75.6845827,57.53239436,61.39789075,61.9505856,49.24870672,24.41039619,29.15469524,22.24380129,19.92809942,26.31498881,94.1219,139.0057923,47.3050904,47.99276285,49.93216074,40.83093425,43.28933267,49.77493325,52.01041862,56.74878408,3792.273503,89,7220,61,NA,NA,inviable
YER027C,62.46946104,52.52929368,67.51115661,67.36793283,43.63081784,46.80091122,42.57781732,41.51372498,63.75812362,64.88497047,46.14241231,49.28849028,94.71662141,60.2378,42.79358961,53.23012502,56.74827613,53.15175552,52.73649114,46.23052178,57.11263405,53.40107152,56.75612765,3997.760433,90,3590,159.5,2244,NA,viable
YPR190C,51.49231572,48.81562745,53.26866977,52.39264993,53.05066472,57.91540768,53.18570673,48.05087974,61.07350782,83.53017132,62.88954172,49.31590263,48.55841559,73.2662,81.63847828,46.94366405,59.89392338,55.75848702,36.02478982,39.01988093,49.71155631,41.25334686,56.79724957,3971.385221,74,NA,143,NA,NA,inviable
YLL028W,46.50085049,47.37166547,49.89280051,42.23808548,28.29520408,23.18216719,29.75959133,31.94385373,14.80545484,13.08722522,9.035894881,19.17860859,17.92009068,26.2529,70.22300895,104.5543495,89.83495286,95.40052322,133.2881693,135.5759952,83.5272119,89.6992445,56.81792998,3427.964326,415,1470,414,NA,G2/M,viable
SRG1,48.94043905,48.86691906,50.12567167,47.82872641,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.278,75.5005852,NA,NA,NA,NA,NA,NA,NA,56.82734472,4099.396434,NA,NA,NA,NA,NA,NA
YHR187W,49.8157782,42.91149788,52.50970704,54.02612967,52.32949412,56.3469559,52.35526368,48.28626278,65.69516951,96.2541732,59.77356135,54.11739951,52.63554398,77.0712,64.64702854,49.73843909,57.09468,57.92437449,31.0476807,32.84403563,63.36260788,56.15725586,56.87201533,3981.750316,133,NA,NA,NA,NA,NA
YER060W,81.33860478,93.46667045,76.67598611,73.87315778,52.16301307,53.8658866,47.98053185,54.64262075,28.23551516,39.49308101,23.30858476,25.87146599,24.26892891,46.8005,40.51721147,67.90728822,65.88147258,70.76531989,75.71173554,78.55909142,55.553998,60.97211191,56.89222377,3872.220685,NA,NA,NA,NA,NA,viable
YBR212W,113.8990079,118.0010496,115.9797746,107.7161996,38.65947132,34.96683515,39.96810712,41.0434717,12.4200239,5.846635931,5.42474529,5.794614804,32.61409959,41.8029,30.81291509,70.53906423,75.10179334,78.68740423,64.3558909,75.64376704,65.33250494,64.11302495,56.91180441,3545.891585,215.6666667,1540,135.5,2073,NA,viable
YJL144W,186.0469407,207.5902181,158.2054757,192.3451283,8.307744054,7.561712697,10.59376645,6.767753013,94.19421055,45.95044854,76.75649036,37.14072155,216.9291817,36.7865,9.648665059,0.529465053,1.737786038,0,0,0,1.439004282,0,56.92394803,2926.755519,42,149,NA,NA,NA,viable
YMR073C,43.2894605,34.91070208,48.21841707,46.73926235,51.87435565,54.04565696,48.80903873,52.76837127,50.96325515,52.1762639,61.72281879,44.43981348,45.51412445,61.2226,100.151173,59.99456194,72.2643699,102.4539196,40.73086824,24.68777784,57.96978882,61.86064721,56.92598714,3910.458884,75,NA,NA,NA,NA,viable
YNL305C,81.5016608,96.00176821,78.80211289,69.7011013,56.63570066,52.69515671,58.36590059,58.84604468,23.67173417,12.88959933,24.73352748,12.59266582,44.47114403,53.7271,58.43229941,63.70457387,48.37226573,49.02256241,91.68442623,88.55428589,52.98481369,51.60908926,56.93836573,3792.083361,48,NA,NA,1340,NA,viable
YGL099W,37.67562861,34.62972316,40.48582883,37.91133384,63.50649037,68.74552378,64.87761702,56.89633031,74.57120888,90.54304715,82.20948955,62.21642079,63.31587803,79.9314,89.05211708,37.98280317,44.97639684,29.91255807,34.14760514,42.46541713,40.07211611,36.32272572,56.95241956,3877.70055,373,19400,435.5,NA,NA,inviable
YDR468C,54.53313881,51.64315474,47.73696682,64.21929488,49.25428057,57.44101015,45.39268413,44.92914742,62.52900684,67.45347397,59.08719001,53.63213628,69.94322708,73.1948,184.6111248,29.90092849,31.62770589,35.16914941,29.66778378,32.32270173,24.5110396,26.10719052,56.97401196,3768.797843,NA,NA,NA,NA,NA,inviable
YKR028W,66.95612079,59.98569598,74.58453014,66.29813624,53.92864085,56.22530734,49.58318596,55.97742926,65.95802726,71.30599077,63.75436802,59.56191952,69.20983073,43.2399,47.91818441,47.20240325,48.88153474,47.38887209,52.99724994,51.24385221,42.52299403,40.17991649,56.97547284,4019.287768,NA,NA,NA,871,NA,viable
YOR048C,47.19646906,45.75785464,47.5670739,48.26447864,60.12498712,59.15644735,59.82484592,61.3936681,68.53111976,80.61408363,72.03066871,56.33634583,65.14338089,58.1829,52.50414033,48.77640557,48.92376781,46.84608072,46.24778654,55.30029548,50.26511977,45.07538311,57.00925042,3998.161339,163.6666667,NA,155.5,NA,NA,inviable
YML030W,58.14301522,46.07815962,64.21140918,64.13947686,39.30890697,39.69899166,39.9749156,38.25281365,73.12561577,58.84612963,55.96827422,77.25970851,100.4283507,97.0047,115.9535861,37.30975368,37.63392889,20.92395307,70.8275216,46.75247928,25.02518383,22.6954554,57.02083376,3847.907958,75.5,NA,NA,NA,NA,viable
YIL004C,40.64565191,33.91467028,37.88354011,50.13874534,52.86623779,59.90294277,52.27662593,46.41914466,67.93774058,70.51497837,71.22116654,74.10625102,55.90856639,116.186,112.448407,46.00240159,44.96521374,60.32620236,42.41334953,36.73409087,46.94751469,44.62803835,57.04092286,3974.327315,NA,NA,NA,NA,NA,inviable
YIR008C,34.90751667,31.46801145,34.00743622,39.24710233,37.09903471,36.25626067,38.47580809,36.56503536,111.7684602,130.8167813,122.9831947,96.91113263,96.36273231,44.0381,56.44689684,39.46437348,33.82325021,44.53879146,33.69809247,24.83329523,51.96209363,47.93071786,57.0462113,3749.81294,NA,NA,NA,NA,NA,inviable
YOR196C,57.56319539,53.87451664,58.67542319,60.13964636,47.47134074,47.883255,51.17032865,43.36043856,76.23558786,97.07159908,65.56431753,69.85731533,72.44911949,52.9589,75.83066056,42.02361887,38.25223002,31.53489532,53.49178723,55.57724445,36.22649935,37.05905687,57.10244251,3965.937812,201.6666667,NA,168,NA,NA,viable
YGR281W,64.17654854,65.11722033,68.69920023,58.71322505,36.05432635,36.70858498,33.28552558,38.16886851,107.2043638,103.2567556,126.5359546,61.33382363,137.6909213,25.4978,28.29664426,36.27158533,35.92561055,35.21216361,39.07218275,41.05164321,33.63356083,32.73435102,57.10335571,3775.740868,148.3333333,3610,214,NA,NA,viable
YOR376W-A,NA,NA,NA,NA,20.52398121,16.96538105,15.07111442,29.53544817,172.0798364,105.3960531,213.2755538,113.2010381,256.4467005,144.605,7.914920556,8.089941275,10.52697312,17.55856202,0,11.9878152,4.358522584,4.107774733,57.12799536,2879.833704,NA,NA,NA,NA,NA,viable
YAL040C,77.27338508,87.30816445,77.39184976,67.12014102,66.30661723,51.3224677,80.36700426,67.23037972,14.22035626,7.981800921,9.603453381,4.939150286,34.35702046,32.5494,75.36203187,68.98246987,62.81154355,65.4794338,81.2262903,81.18426313,61.24436897,61.94891946,57.14545847,3678.329099,NA,NA,NA,NA,G2/M,viable
YGR276C,48.06100603,45.56465321,46.60286999,52.01549488,34.57916843,40.40761786,34.40714186,28.92274557,111.4462961,129.5361037,109.4186755,93.50324014,113.3271649,54.3001,63.03362724,31.8299827,34.58319688,35.70874827,32.50479207,34.13137276,29.18269513,24.86909107,57.16366826,3767.842505,NA,NA,NA,865,M/G1,NA
YIL106W,54.34459105,50.41561407,54.98977318,57.62838589,36.58612642,34.36725006,40.93981148,34.45131772,101.3724262,116.2426372,113.1570664,76.93823954,99.15176174,53.6217,57.817342,36.36864812,42.51670695,36.34451866,21.70323311,24.20840351,47.0889702,46.35005626,57.17098797,3847.651882,113.5,NA,NA,NA,G2/M,inviable
YNL048W,55.52180915,50.50461148,56.99174585,59.06907013,54.21407135,52.34546259,56.22511293,54.07163852,56.31355534,53.66858319,56.58779134,53.74471873,61.25312812,53.1259,28.54561512,62.18306466,62.48432859,64.30676751,55.70485517,49.96014787,71.96987261,68.6724162,57.19406752,4014.876623,90.5,NA,121.5,NA,NA,NA
YDR151C,80.94818882,69.32003741,78.58236355,94.94216551,46.25694795,49.65756625,46.9939598,42.11931781,44.38986434,38.36502545,32.54030856,46.947179,59.70694433,67.3544,50.30587544,54.29108223,66.60624708,72.81955782,21.9048054,22.9460021,72.99856842,68.47131257,57.20874899,3904.004936,NA,NA,NA,NA,NA,viable
YLR079W,44.91427091,43.58269865,45.64584111,45.51427299,42.18403521,43.72306099,43.81967033,39.00937433,73.93131563,82.83759961,54.8655255,74.613386,83.40875141,118.372,112.3085569,35.76455153,33.29232199,27.76511795,36.49464223,33.53784089,40.02704015,43.47034594,57.39135498,3835.710325,64.5,768,NA,NA,M/G1,viable
YPR100W,24.74630102,23.87027695,26.49600379,23.87262231,10.81722155,11.73138051,9.502628999,11.21765513,46.6866264,38.86946638,49.34246107,38.61680804,59.91777012,237.709,235.9881278,78.43572732,89.29262303,60.43798179,92.48245315,103.1575587,61.61693865,63.62680862,57.50532229,3485.378204,108.6666667,NA,77,1804,NA,viable
YNL108C,24.67336754,23.06495396,27.32531334,23.62983531,17.42511561,17.17197056,16.32509716,18.7782791,73.82655256,82.62290015,64.56289141,76.29582882,71.82458986,87.1574,34.34666632,89.41683204,96.28360651,87.59843487,85.35248015,75.90808445,104.2614357,87.0969506,57.51681427,3668.581886,143.6666667,NA,116.5,5400,NA,viable
YKL043W,22.41663606,24.67400562,21.99534452,20.58055803,51.83107952,36.29759455,56.48521746,62.71042653,22.20968634,18.89024021,15.39098214,14.83643034,39.72109268,86.8375,100.2412827,85.52951184,92.47673386,94.53874264,75.71573359,71.33893297,88.31055567,90.79637229,57.60468362,3528.834399,57,1420,NA,211,G2/M,viable
YBR229C,35.311674,34.31999505,36.88433975,34.7306872,53.31726606,47.75888002,53.81719076,58.37572739,94.41907212,109.0380109,66.79226346,104.7079969,97.13801722,37.5645,27.84725976,50.78341066,54.07153102,53.53982471,51.52939676,55.26529256,46.11971052,44.17470838,57.71945531,3875.134077,NA,NA,NA,NA,NA,viable
YLL061W,62.16078985,74.78438651,61.22987959,50.46810344,65.46958458,70.43247664,59.95479788,66.02147921,84.84066911,98.8990361,32.55478121,124.2303858,83.67847328,32.6796,49.49535937,35.35283303,23.12088616,27.62066034,43.06270782,41.27311718,37.90322493,39.13640173,57.78688991,3857.873928,NA,NA,46,NA,S,viable
YBR056W,84.1126436,82.53042966,74.9526254,94.85487575,28.69189173,28.33759365,30.56834955,27.16973201,92.92614888,86.12709782,72.58894775,64.49302171,148.4955282,39.95,20.62294041,40.79953109,38.89248235,38.8013907,38.03650126,38.90865917,42.28866666,47.86948643,57.81985398,3818.543548,NA,1960,NA,90693,NA,viable
YFR042W,57.82480325,53.02526696,60.40693401,60.04220879,46.42564277,45.20725418,46.28484122,47.7848329,89.12372227,81.10077716,92.53078631,89.32181415,93.54151148,47.3529,34.02234508,45.90107664,44.48213516,51.48182031,45.56749157,45.48610478,43.22382264,45.16508537,57.89740358,4005.083946,NA,NA,NA,NA,NA,inviable
YPR072W,64.83335954,58.56636579,68.61584479,67.31786805,60.28095679,68.28792683,59.84422274,52.71072081,43.59323558,41.91627541,40.15165374,35.01967944,57.28533375,89.6591,89.33560956,46.73634757,44.55980777,52.62352158,45.65835397,46.29875152,46.7291631,44.54848748,57.9045602,3977.927364,323.6666667,NA,324.5,NA,NA,viable
YPL101W,44.67672014,41.38310596,45.39997898,47.24707547,49.06469141,52.31425597,47.62927472,47.25054355,70.54367543,92.55787593,72.35084094,63.43716818,53.82881665,68.2554,72.39467817,53.2233672,63.48432802,53.27762071,49.25507332,43.19460765,52.40400165,57.72457184,57.93257741,4016.731766,NA,NA,NA,NA,NA,viable
YBR271W,35.08917616,29.38317425,35.4215071,40.46284712,46.31771035,48.31094223,47.8525246,42.78966421,103.5757374,144.5431585,102.8340159,110.7213963,56.20437891,48.2101,131.9153426,29.48630619,27.3701301,29.71020176,34.74383316,30.67358429,29.49958777,24.92050004,57.95553318,3673.304327,NA,217,NA,NA,NA,viable
YJL039C,60.91571286,66.62131929,61.5234713,54.602348,56.17812126,54.15522912,58.3374882,56.04164645,91.75120946,105.1178898,97.96748895,78.78025927,85.1391998,29.9725,18.83788693,41.94868921,49.08420006,47.89330653,40.3767344,39.23802695,37.99817274,37.10169459,57.95858416,3912.51329,129,2520,212,NA,NA,inviable
